TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent_pct,PaymentType_str
1183,2025-05-04,1082,2002,402,0.0,1732.0,20.46,CreditCard
1184,2025-05-04,1136,2002,402,0.0,1732.0,14.3,GiftCard
1185,2025-05-04,1072,2034,402,3.0,0.0,22.57,CreditCard
1186,2025-05-04,1186,2001,402,0.0,824.7,24.91,WireTransfer
1187,2025-05-04,1038,2001,404,1.0,0.0,7.85,GiftCard
1188,2025-05-04,1087,2053,403,3.0,2440.6,1.24,GiftCard
1189,2025-05-04,1095,2059,401,2.0,1638.56,,WireTransfer
1190,2025-05-04,1020,2096,402,0.0,2688.72,19.49,WireTransfer
1191,2025-05-04,1068,2099,404,0.0,1938.96,22.18,PayPal
1192,2025-05-04,1139,2060,402,1.0,1102.63,10.34,GiftCard
1193,2025-05-04,1064,2048,401,0.0,715.26,3.05,CreditCard
1194,2025-05-04,1196,2091,402,3.0,0.0,24.07,GiftCard
1195,2025-05-04,1197,2056,402,0.0,1049.44,26.3,WireTransfer
1196,2025-05-04,1050,2058,401,1.0,1800.22,15.88,WireTransfer
1197,2025-05-04,1121,2049,403,2.0,751.87,7.76,WireTransfer
1198,2025-05-04,1040,2080,401,0.0,1664.52,11.24,GiftCard
1199,2025-05-04,1064,2061,403,1.0,179.93,20.18,CreditCard
1200,2025-05-04,1092,2006,402,0.0,198.0,16.41,GiftCard
1201,2025-05-04,1060,2081,404,2.0,1193.95,9.57,WireTransfer
1202,2025-05-04,1003,2021,403,0.0,2506.23,9.32,GiftCard
1203,2025-05-04,1101,2031,401,0.0,1130.6,0.56,CreditCard
1204,2025-05-04,1148,2088,404,1.0,0.0,8.08,CreditCard
1205,2025-05-04,1095,2098,401,1.0,2451.22,6.76,CreditCard
1206,2025-05-04,1040,2063,401,2.0,883.94,3.99,WireTransfer
1207,2025-05-04,1194,2080,401,0.0,1664.52,21.98,CreditCard
1208,2025-05-04,1091,2082,402,0.0,0.0,,WireTransfer
1209,2025-05-04,1032,2062,402,2.0,1981.95,22.11,CreditCard
1210,2025-05-04,1142,2082,403,3.0,799.8,7.63,CreditCard
1211,2025-05-04,1187,2024,401,3.0,372.81,4.12,WireTransfer
1212,2025-05-04,1091,2092,402,2.0,385.77,2.4,WireTransfer
1213,2025-05-04,1010,2062,404,2.0,990.98,29.74,PayPal
1214,2025-05-04,1138,2089,404,1.0,744.34,9.96,CreditCard
1215,2025-05-04,1145,2023,403,2.0,1503.26,1.06,WireTransfer
1216,2025-05-04,1187,2059,403,1.0,1843.38,26.49,WireTransfer
1217,2025-05-04,1017,2067,402,3.0,0.0,23.72,CreditCard
1218,2025-05-04,1075,2033,403,3.0,836.25,16.25,WireTransfer
1219,2025-05-04,1000,2099,404,1.0,2326.75,11.15,WireTransfer
1220,2025-05-04,1004,2079,403,1.0,0.0,26.32,PayPal
1221,2025-05-04,1082,2092,401,3.0,0.0,9.29,GiftCard
1222,2025-05-04,1048,2067,404,1.0,785.56,11.96,WireTransfer
1223,2025-05-04,1156,2036,403,3.0,0.0,6.94,PayPal
1224,2025-05-04,1164,2041,401,0.0,804.21,19.05,PayPal
1225,2025-05-04,1133,2084,401,0.0,0.0,10.45,PayPal
1226,2025-05-04,1033,2022,401,1.0,604.06,,CreditCard
1227,2025-05-04,1027,2062,402,0.0,1238.72,4.05,WireTransfer
1228,2025-05-04,1008,2073,404,3.0,1498.29,12.81,PayPal
1229,2025-05-04,1134,2079,403,0.0,950.54,7.73,GiftCard
1230,2025-05-04,1093,2028,401,0.0,1275.88,24.39,GiftCard
1231,2025-05-04,1053,2083,404,0.0,2304.48,0.35,CreditCard
1232,2025-05-04,1119,2081,401,2.0,0.0,1.9,WireTransfer
1233,2025-05-04,1142,2095,404,2.0,1177.9,10.05,WireTransfer
1234,2025-05-04,1181,2007,403,0.0,583.39,10.27,GiftCard
1235,2025-05-04,1187,2009,403,0.0,265.24,24.6,PayPal
1236,2025-05-04,1055,2066,401,0.0,2580.3,18.42,GiftCard
1237,2025-05-04,1185,2029,404,1.0,12.16,8.13,CreditCard
1238,2025-05-04,1049,2067,402,1.0,261.86,12.74,GiftCard
1239,2025-05-04,1142,2095,404,0.0,1963.16,17.34,GiftCard
1240,2025-05-04,1196,2081,403,3.0,746.22,28.4,CreditCard
1241,2025-05-04,1179,2085,404,0.0,242.15,4.25,WireTransfer
1242,2025-05-04,1042,2023,404,2.0,2254.9,14.85,GiftCard
1243,2025-05-04,1168,2020,404,2.0,601.33,13.04,PayPal
1244,2025-05-04,1080,2070,403,2.0,0.0,25.24,WireTransfer
1245,2025-05-04,1105,2097,404,2.0,673.68,26.56,WireTransfer
1246,2025-05-04,1155,2030,402,3.0,509.91,4.36,CreditCard
1247,2025-05-04,1196,2070,403,2.0,27.34,15.54,WireTransfer
1248,2025-05-04,1115,2057,404,0.0,1747.92,18.12,CreditCard
1249,2025-05-04,1185,2004,403,0.0,2781.75,15.41,PayPal
1250,2025-05-04,1132,2017,403,0.0,0.0,12.03,GiftCard
1251,2025-05-04,1076,2028,402,2.0,1020.7,14.6,CreditCard
1252,2025-05-04,1005,2098,403,1.0,3268.3,,CreditCard
1253,2025-05-04,1024,2004,404,2.0,1483.6,10.14,GiftCard
1254,2025-05-04,1039,2017,403,2.0,370.96,17.26,PayPal
1255,2025-05-04,1149,2031,402,2.0,904.48,28.01,CreditCard
1256,2025-05-04,1076,2011,404,1.0,737.53,19.28,WireTransfer
1257,2025-05-04,1187,2009,403,3.0,198.93,,CreditCard
1258,2025-05-04,1044,2062,401,2.0,495.49,25.78,GiftCard
1259,2025-05-04,1009,2093,404,0.0,0.0,0.8,PayPal
1260,2025-05-04,1199,2007,403,2.0,1400.14,13.26,WireTransfer
1261,2025-05-04,1111,2053,401,1.0,3294.81,19.83,WireTransfer
1262,2025-05-04,1191,2083,401,3.0,768.16,2.13,WireTransfer
1263,2025-05-04,1013,2039,401,2.0,1562.3,2.64,WireTransfer
1264,2025-05-04,1138,2072,402,2.0,672.48,13.09,WireTransfer
1265,2025-05-04,1128,2089,402,1.0,744.34,12.6,CreditCard
1266,2025-05-04,1012,2086,404,3.0,2682.3,5.12,GiftCard
1267,2025-05-04,1192,2076,401,1.0,1450.93,17.76,CreditCard
1268,2025-05-04,1110,2037,404,1.0,324.13,14.17,CreditCard
1269,2025-05-04,1033,2043,401,3.0,4367.25,7.86,CreditCard
1270,2025-05-04,1146,2095,401,3.0,1963.16,9.25,CreditCard
1271,2025-05-04,1067,2010,404,3.0,0.0,14.72,CreditCard
1272,2025-05-04,1198,2089,402,1.0,744.34,23.65,GiftCard
1273,2025-05-04,1123,2071,402,3.0,1845.48,17.07,GiftCard
1274,2025-05-04,1101,2083,402,1.0,2074.03,14.2,WireTransfer
1275,2025-05-04,1062,2009,403,3.0,66.31,9.2,CreditCard
1276,2025-05-04,1082,2087,401,0.0,318.64,28.4,PayPal
1277,2025-05-04,1171,2052,404,2.0,0.0,12.86,PayPal
1278,2025-05-04,1089,2024,403,2.0,298.25,2.13,WireTransfer
1279,2025-05-04,1152,2083,401,2.0,1843.58,16.43,GiftCard
1280,2025-05-04,1043,2044,404,1.0,373.64,28.99,GiftCard
1281,2025-05-04,1112,2005,402,1.0,0.0,9.17,GiftCard
1282,2025-05-04,1175,2047,402,0.0,1004.94,21.77,GiftCard
1283,2025-05-04,1028,2094,401,1.0,888.03,27.03,CreditCard
1284,2025-05-04,1158,2018,403,0.0,2169.04,28.24,WireTransfer
1285,2025-05-04,1087,2088,401,2.0,567.48,15.68,WireTransfer
1286,2025-05-04,1115,2060,401,2.0,980.11,27.83,GiftCard
1287,2025-05-04,1053,2094,402,1.0,888.03,10.47,CreditCard
1288,2025-05-04,1139,2066,403,3.0,2580.3,26.07,WireTransfer
1289,2025-05-04,1159,2093,402,0.0,0.0,15.22,PayPal
1290,2025-05-04,1096,2074,401,2.0,1055.2,6.66,WireTransfer
1291,2025-05-04,1043,2007,403,1.0,525.05,22.72,PayPal
1292,2025-05-04,1178,2079,403,0.0,950.54,9.1,GiftCard
1293,2025-05-04,1119,2083,401,0.0,768.16,27.46,GiftCard
1294,2025-05-04,1099,2084,403,2.0,0.0,1.29,GiftCard
1295,2025-05-04,1027,2002,403,3.0,866.0,16.61,CreditCard
1296,2025-05-04,1059,2048,401,2.0,572.21,14.83,CreditCard
1297,2025-05-04,1124,2076,401,1.0,2176.39,13.19,PayPal
1298,2025-05-04,1050,2064,404,0.0,1470.2,20.5,CreditCard
1299,2025-05-04,1010,2031,403,2.0,1356.72,11.49,CreditCard
1300,2025-05-04,1125,2050,402,0.0,373.56,25.59,PayPal
1301,2025-05-04,1088,2087,403,2.0,509.82,9.55,WireTransfer
1302,2025-05-04,1160,2038,402,2.0,2223.62,5.33,GiftCard
1303,2025-05-04,1015,2080,403,3.0,2496.78,28.5,CreditCard
1304,2025-05-04,1007,2071,403,1.0,553.64,22.21,CreditCard
1305,2025-05-04,1038,2043,404,1.0,786.1,12.6,CreditCard
1306,2025-05-04,1022,2093,404,1.0,2721.38,23.17,WireTransfer
1307,2025-05-04,1106,2030,402,3.0,1019.82,0.65,WireTransfer
1308,2025-05-04,1079,2077,403,3.0,561.83,7.05,GiftCard
1309,2025-05-04,1138,2016,402,1.0,872.15,,GiftCard
1310,2025-05-04,1148,2069,402,1.0,418.3,,GiftCard
1311,2025-05-04,1079,2088,402,3.0,709.35,6.44,WireTransfer
1312,2025-05-04,1197,2018,402,2.0,867.62,21.49,WireTransfer
1313,2025-05-04,1017,2071,401,1.0,553.64,24.21,PayPal
1314,2025-05-04,1081,2018,401,2.0,867.62,28.72,PayPal
1315,2025-05-04,1105,2052,403,3.0,731.26,15.5,CreditCard
1316,2025-05-04,1190,2081,403,1.0,0.0,12.81,GiftCard
1317,2025-05-04,1199,2024,401,1.0,223.69,7.06,CreditCard
1318,2025-05-04,1047,2003,403,1.0,346.66,10.61,GiftCard
1319,2025-05-04,1152,2029,402,0.0,27.02,2.11,PayPal
1320,2025-05-04,1091,2010,404,1.0,210.17,28.43,CreditCard
1321,2025-05-04,1128,2077,404,2.0,0.0,8.8,CreditCard
1322,2025-05-04,1047,2049,404,3.0,0.0,28.1,CreditCard
1323,2025-05-04,1035,2020,402,1.0,676.49,8.78,WireTransfer
1324,2025-05-04,1008,2052,401,2.0,585.01,13.58,WireTransfer
1325,2025-05-04,1105,2028,402,1.0,1148.29,0.74,WireTransfer
1326,2025-05-04,1016,2022,404,3.0,2684.72,3.61,GiftCard
1327,2025-05-04,1176,2041,404,1.0,1447.58,19.11,GiftCard
1328,2025-05-04,1109,2051,401,3.0,469.28,0.8,PayPal
1329,2025-05-04,1184,2040,404,0.0,103.62,17.27,WireTransfer
1330,2025-05-04,1133,2013,404,3.0,3741.44,22.63,PayPal
1331,2025-05-04,1010,2031,404,0.0,1130.6,2.15,CreditCard
1332,2025-05-04,1142,2049,401,1.0,0.0,21.01,GiftCard
1333,2025-05-04,1074,2056,404,2.0,839.55,1.17,GiftCard
1334,2025-05-04,1198,2036,404,1.0,392.36,16.15,WireTransfer
1335,2025-05-04,1108,2037,401,1.0,648.25,2.05,CreditCard
1336,2025-05-04,1118,2082,404,0.0,799.8,24.36,WireTransfer
1337,2025-05-04,1184,2064,401,1.0,264.64,12.7,GiftCard
1338,2025-05-04,1199,2074,402,3.0,1978.5,5.69,PayPal
1339,2025-05-04,1105,2041,404,0.0,0.0,21.34,GiftCard
1340,2025-05-04,1045,2058,402,3.0,0.0,14.69,CreditCard
1341,2025-05-04,1023,2032,403,1.0,1702.08,1.96,PayPal
1342,2025-05-04,1183,2093,401,0.0,2267.82,9.95,PayPal
1343,2025-05-04,1029,2090,404,2.0,57.31,28.07,WireTransfer
1344,2025-05-04,1021,2067,404,1.0,261.86,14.69,GiftCard
1345,2025-05-04,1096,2070,404,0.0,136.72,18.82,PayPal
1346,2025-05-04,1196,2021,403,1.0,751.87,3.75,CreditCard
1347,2025-05-04,1041,2018,402,0.0,1084.52,28.65,GiftCard
1348,2025-05-04,1107,2039,403,3.0,0.0,29.41,CreditCard
1349,2025-05-04,1073,2080,402,0.0,3329.04,5.52,PayPal
1350,2025-05-04,1033,2025,401,2.0,671.09,13.25,PayPal
1351,2025-05-04,1003,2058,404,3.0,2000.25,27.57,GiftCard
1352,2025-05-04,1139,2000,404,1.0,1744.76,,WireTransfer
1353,2025-05-04,1055,2075,404,3.0,3122.56,18.06,PayPal
1354,2025-05-04,1104,2056,401,0.0,1574.16,8.86,CreditCard
1355,2025-05-04,1062,2070,403,1.0,30.76,7.98,CreditCard
1356,2025-05-04,1012,2023,402,0.0,2818.62,7.5,PayPal
1357,2025-05-04,1167,2044,401,1.0,560.47,23.15,GiftCard
1358,2025-05-04,1008,2085,403,2.0,0.0,26.34,GiftCard
1359,2025-05-04,1022,2006,401,3.0,990.0,16.05,WireTransfer
1360,2025-05-04,1045,2020,403,1.0,1352.99,14.48,CreditCard
1361,2025-05-04,1116,2095,403,0.0,981.58,25.15,CreditCard
1362,2025-05-04,1023,2098,403,2.0,1452.58,24.92,CreditCard
1363,2025-05-04,1094,2048,401,3.0,1072.89,10.69,WireTransfer
1364,2025-05-04,1140,2008,403,3.0,0.0,29.69,WireTransfer
1365,2025-05-04,1034,2015,403,2.0,1079.95,22.97,WireTransfer
1366,2025-05-04,1134,2052,402,1.0,1316.27,9.07,CreditCard
1367,2025-05-04,1156,2007,401,0.0,1750.17,23.55,PayPal
1368,2025-05-04,1123,2092,403,3.0,0.0,29.67,PayPal
1369,2025-05-04,1155,2040,403,2.0,27.63,2.02,PayPal
1370,2025-05-04,1033,2078,404,3.0,568.04,13.07,PayPal
1371,2025-05-04,1126,2023,402,2.0,2254.9,24.65,CreditCard
1372,2025-05-04,1049,2000,401,0.0,3877.24,2.58,WireTransfer
1373,2025-05-04,1119,2080,401,1.0,0.0,26.41,CreditCard
1374,2025-05-04,1157,2053,404,0.0,1830.45,3.01,GiftCard
1375,2025-05-04,1085,2044,402,0.0,207.58,0.63,WireTransfer
1376,2025-05-04,1163,2025,403,2.0,447.39,24.96,CreditCard
1377,2025-05-04,1017,2039,403,2.0,3905.76,8.23,PayPal
1378,2025-05-04,1196,2000,401,2.0,0.0,0.96,CreditCard
1379,2025-05-04,1087,2050,401,1.0,168.1,10.0,WireTransfer
1380,2025-05-04,1049,2042,403,3.0,670.44,1.82,WireTransfer
1381,2025-05-04,1121,2004,402,3.0,3709.0,9.78,CreditCard
1382,2025-05-04,1039,2080,404,2.0,665.81,11.65,GiftCard
1383,2025-05-04,1118,2052,401,2.0,0.0,10.55,WireTransfer
1384,2025-05-04,1144,2092,403,0.0,1446.63,16.58,CreditCard
1385,2025-05-04,1053,2073,403,2.0,1198.63,6.76,CreditCard
1386,2025-05-04,1016,2019,403,0.0,0.0,12.24,PayPal
1387,2025-05-04,1086,2048,402,3.0,1072.89,2.52,CreditCard
1388,2025-05-04,1047,2076,401,2.0,0.0,17.12,PayPal
1389,2025-05-04,1180,2040,401,2.0,110.53,22.24,PayPal
1390,2025-05-04,1105,2011,404,1.0,0.0,14.19,GiftCard
1391,2025-05-04,1095,2057,403,1.0,786.56,16.05,PayPal
1392,2025-05-04,1134,2038,402,0.0,926.51,25.61,WireTransfer
1393,2025-05-04,1095,2004,402,0.0,0.0,3.48,CreditCard
1394,2025-05-04,1113,2064,401,3.0,294.04,26.58,GiftCard
1395,2025-05-04,1128,2019,402,2.0,1494.29,3.98,WireTransfer
1396,2025-05-04,1123,2093,403,2.0,3023.76,18.67,GiftCard
1397,2025-05-04,1036,2098,401,1.0,817.07,19.86,CreditCard
1398,2025-05-04,1052,2092,401,3.0,1928.84,,CreditCard
1399,2025-05-04,1099,2091,401,0.0,905.79,26.35,PayPal
1400,2025-05-04,1079,2005,401,2.0,1715.12,16.04,GiftCard
1401,2025-05-04,1119,2005,401,2.0,686.05,2.89,GiftCard
1402,2025-05-04,1005,2073,403,1.0,0.0,0.59,WireTransfer
1403,2025-05-04,1082,2025,402,2.0,223.7,29.34,GiftCard
1404,2025-05-04,1070,2068,403,3.0,2460.72,13.95,WireTransfer
1405,2025-05-04,1171,2015,403,1.0,0.0,8.75,GiftCard
1406,2025-05-04,1040,2035,401,0.0,899.99,,GiftCard
1407,2025-05-04,1159,2071,401,1.0,1660.93,28.14,WireTransfer
1408,2025-05-04,1138,2044,403,2.0,0.0,19.16,PayPal
1409,2025-05-04,1036,2090,403,1.0,0.0,,PayPal
1410,2025-05-04,1043,2009,403,2.0,106.1,29.44,WireTransfer
1411,2025-05-04,1138,2056,401,1.0,944.5,7.14,PayPal
1412,2025-05-04,1007,2060,401,0.0,816.76,15.4,CreditCard
1413,2025-05-04,1098,2006,401,3.0,990.0,4.36,GiftCard
1414,2025-05-04,1100,2022,404,2.0,1610.83,16.94,PayPal
1415,2025-05-04,1079,2042,402,0.0,167.61,24.31,GiftCard
1416,2025-05-04,1193,2097,404,1.0,2273.67,11.74,GiftCard
1417,2025-05-04,1023,2089,404,0.0,413.52,9.18,CreditCard
1418,2025-05-04,1116,2039,404,3.0,3905.76,5.21,WireTransfer
1419,2025-05-04,1059,2028,402,2.0,1531.06,,WireTransfer
1420,2025-05-04,1093,2050,402,2.0,298.85,,PayPal
1421,2025-05-04,1083,2058,404,0.0,2000.25,16.9,WireTransfer
1422,2025-05-04,1016,2060,401,2.0,653.41,4.41,PayPal
1423,2025-05-04,1122,2059,402,2.0,1228.92,2.1,WireTransfer
1424,2025-05-04,1196,2044,402,0.0,207.58,19.83,WireTransfer
1425,2025-05-04,1103,2091,401,2.0,2173.9,21.02,CreditCard
1426,2025-05-04,1142,2083,401,2.0,1229.06,11.3,PayPal
1427,2025-05-04,1136,2059,404,3.0,2560.25,15.64,WireTransfer
1428,2025-05-04,1061,2079,402,1.0,2566.46,25.23,GiftCard
1429,2025-05-04,1123,2049,401,2.0,751.87,15.38,PayPal
1430,2025-05-04,1053,2088,404,3.0,709.35,18.06,GiftCard
1431,2025-05-04,1145,2043,402,1.0,1572.21,10.24,GiftCard
1432,2025-05-04,1169,2085,401,3.0,1210.75,5.65,GiftCard
1433,2025-05-04,1029,2075,404,2.0,1249.02,4.94,PayPal
1434,2025-05-04,1142,2012,404,1.0,1682.61,11.72,CreditCard
1435,2025-05-04,1078,2051,401,0.0,117.32,,PayPal
1436,2025-05-04,1175,2076,404,2.0,1289.71,26.76,GiftCard
1437,2025-05-04,1126,2082,401,0.0,1066.4,4.0,WireTransfer
1438,2025-05-04,1055,2017,401,1.0,1669.32,4.41,GiftCard
1439,2025-05-04,1169,2019,404,2.0,747.14,,WireTransfer
1440,2025-05-04,1099,2078,404,1.0,383.43,29.31,GiftCard
1441,2025-05-04,1052,2087,403,2.0,0.0,9.67,GiftCard
1442,2025-05-04,1145,2086,403,3.0,2682.3,,GiftCard
1443,2025-05-04,1183,2044,401,0.0,1037.9,20.17,CreditCard
1444,2025-05-04,1156,2065,404,1.0,423.31,12.15,GiftCard
1445,2025-05-04,1075,2007,403,0.0,1166.78,29.35,WireTransfer
1446,2025-05-04,1000,2090,403,0.0,143.28,25.65,GiftCard
1447,2025-05-04,1072,2003,402,3.0,0.0,10.35,PayPal
1448,2025-05-04,1179,2075,404,2.0,1873.54,5.33,CreditCard
1449,2025-05-04,1182,2048,404,3.0,357.63,8.39,GiftCard
1450,2025-05-04,1111,2069,402,1.0,836.6,17.91,CreditCard
1451,2025-05-04,1121,2017,402,3.0,2782.2,14.34,CreditCard
1452,2025-05-04,1092,2053,402,2.0,1464.36,4.99,GiftCard
1453,2025-05-04,1171,2016,402,0.0,646.04,8.95,WireTransfer
1454,2025-05-04,1018,2082,401,1.0,0.0,3.82,WireTransfer
1455,2025-05-04,1184,2062,404,1.0,1672.27,15.54,CreditCard
1456,2025-05-04,1021,2017,404,3.0,463.7,15.82,CreditCard
1457,2025-05-04,1178,2077,404,1.0,505.65,21.22,PayPal
1458,2025-05-04,1116,2065,404,3.0,470.34,1.56,GiftCard
1459,2025-05-04,1098,2045,402,1.0,280.93,,WireTransfer
1460,2025-05-04,1108,2077,401,3.0,1685.49,20.51,WireTransfer
1461,2025-05-04,1187,2030,403,3.0,509.91,27.06,WireTransfer
1462,2025-05-04,1139,2073,403,0.0,499.43,4.97,PayPal
1463,2025-05-04,1009,2072,404,2.0,0.0,23.58,PayPal
1464,2025-05-04,1028,2074,404,0.0,3297.5,17.78,PayPal
1465,2025-05-04,1036,2093,403,3.0,0.0,12.11,CreditCard
1466,2025-05-04,1132,2010,401,1.0,0.0,1.25,PayPal
1467,2025-05-04,1120,2080,401,2.0,665.81,23.33,CreditCard
1468,2025-05-04,1156,2006,403,0.0,198.0,18.39,PayPal
1469,2025-05-04,1120,2058,404,2.0,1600.2,7.1,WireTransfer
1470,2025-05-04,1107,2045,403,2.0,249.71,16.38,PayPal
1471,2025-05-04,1042,2004,403,2.0,0.0,27.54,CreditCard
1472,2025-05-04,1015,2080,404,1.0,749.03,20.34,CreditCard
1473,2025-05-04,1146,2006,403,0.0,792.0,14.62,CreditCard
1474,2025-05-04,1073,2062,401,1.0,1114.85,0.12,GiftCard
1475,2025-05-04,1129,2009,403,2.0,0.0,27.84,WireTransfer
1476,2025-05-04,1033,2078,403,2.0,340.82,4.31,GiftCard
1477,2025-05-04,1065,2001,401,1.0,371.12,25.89,PayPal
1478,2025-05-04,1151,2094,402,3.0,493.35,19.52,GiftCard
1479,2025-05-04,1094,2022,403,1.0,0.0,14.01,WireTransfer
1480,2025-05-04,1124,2023,401,2.0,2254.9,9.51,CreditCard
1481,2025-05-04,1021,2018,402,3.0,542.26,7.78,PayPal
1482,2025-05-04,1192,2052,404,1.0,0.0,27.69,GiftCard
1483,2025-05-04,1169,2056,402,1.0,944.5,27.19,WireTransfer
1484,2025-05-04,1147,2093,403,0.0,2267.82,15.64,PayPal
1485,2025-05-04,1164,2033,401,0.0,836.25,27.59,CreditCard
1486,2025-05-04,1042,2059,404,3.0,3072.3,1.45,CreditCard
1487,2025-05-04,1077,2060,402,3.0,1633.52,17.21,CreditCard
1488,2025-05-04,1174,2090,404,3.0,286.56,26.02,WireTransfer
1489,2025-05-04,1067,2018,404,0.0,2169.04,13.77,WireTransfer
1490,2025-05-04,1073,2057,404,2.0,349.58,6.99,GiftCard
1491,2025-05-04,1135,2087,401,0.0,318.64,7.97,CreditCard
1492,2025-05-04,1136,2081,403,3.0,2238.66,16.49,CreditCard
1493,2025-05-04,1156,2083,403,2.0,1229.06,8.47,PayPal
1494,2025-05-04,1069,2034,401,2.0,217.87,15.8,GiftCard
1495,2025-05-04,1167,2074,404,3.0,2638.0,25.83,CreditCard
1496,2025-05-04,1197,2086,402,1.0,2414.07,15.02,CreditCard
1497,2025-05-04,1133,2043,402,2.0,1397.52,17.38,PayPal
1498,2025-05-04,1140,2001,401,0.0,1237.05,12.0,GiftCard
1499,2025-05-04,1003,2052,401,0.0,731.26,29.25,CreditCard
1500,2025-05-04,1175,2057,403,1.0,1179.85,1.4,WireTransfer
1501,2025-05-04,1185,2036,403,1.0,980.91,8.41,GiftCard
1502,2025-05-04,1008,2003,401,0.0,0.0,15.51,GiftCard
1503,2025-05-04,1152,2084,402,0.0,281.85,4.07,PayPal
1504,2025-05-04,1181,2015,401,1.0,1214.95,25.49,CreditCard
1505,2025-05-04,1096,2084,402,0.0,0.0,17.28,GiftCard
1506,2025-05-04,1178,2023,403,2.0,1503.26,0.09,GiftCard
1507,2025-05-04,1119,2084,401,3.0,0.0,24.61,CreditCard
1508,2025-05-04,1070,2098,404,2.0,1452.58,1.4,GiftCard
1509,2025-05-04,1065,2020,401,2.0,300.66,7.19,PayPal
1510,2025-05-04,1198,2007,404,3.0,2333.56,1.92,WireTransfer
1511,2025-05-04,1085,2007,403,2.0,933.42,10.7,CreditCard
1512,2025-05-04,1045,2056,401,3.0,3148.32,20.52,GiftCard
1513,2025-05-04,1051,2078,404,1.0,383.43,25.64,CreditCard
1514,2025-05-04,1165,2062,401,1.0,557.42,29.4,WireTransfer
1515,2025-05-04,1138,2098,404,1.0,817.07,26.99,GiftCard
1516,2025-05-04,1157,2082,401,3.0,1066.4,12.2,WireTransfer
1517,2025-05-04,1183,2033,401,0.0,0.0,10.78,WireTransfer
1518,2025-05-04,1018,2009,403,3.0,0.0,18.13,GiftCard
1519,2025-05-04,1004,2063,402,0.0,552.46,17.36,WireTransfer
1520,2025-05-04,1009,2085,404,2.0,193.72,21.38,PayPal
1521,2025-05-04,1038,2089,403,3.0,1240.56,14.91,WireTransfer
1522,2025-05-04,1147,2000,404,3.0,4846.55,18.98,CreditCard
1523,2025-05-04,1111,2051,401,1.0,211.18,0.75,WireTransfer
1524,2025-05-04,1000,2049,404,0.0,5639.04,11.88,CreditCard
1525,2025-05-04,1145,2068,403,2.0,656.19,13.45,WireTransfer
1526,2025-05-04,1174,2038,404,0.0,1853.02,18.07,CreditCard
1527,2025-05-04,1161,2082,401,2.0,213.28,1.37,WireTransfer
1528,2025-05-04,1136,2043,401,3.0,3493.8,21.36,WireTransfer
1529,2025-05-04,1194,2098,403,1.0,2451.22,19.1,CreditCard
1530,2025-05-04,1045,2070,401,3.0,102.54,20.73,GiftCard
1531,2025-05-04,1169,2024,403,3.0,621.35,16.04,GiftCard
1532,2025-05-04,1027,2080,403,3.0,2496.78,28.9,CreditCard
1533,2025-05-04,1021,2080,404,1.0,2247.1,4.36,CreditCard
1534,2025-05-04,1035,2004,402,0.0,1854.5,18.69,PayPal
1535,2025-05-04,1184,2075,402,3.0,2341.92,,WireTransfer
1536,2025-05-04,1099,2008,403,3.0,66.59,30.0,GiftCard
1537,2025-05-04,1136,2057,401,0.0,1310.94,25.65,PayPal
1538,2025-05-04,1086,2007,403,0.0,1750.17,29.02,WireTransfer
1539,2025-05-04,1103,2015,402,3.0,2024.91,29.68,WireTransfer
1540,2025-05-04,1173,2068,402,1.0,0.0,28.77,PayPal
1541,2025-05-04,1018,2004,402,3.0,927.25,10.38,WireTransfer
1542,2025-05-04,1167,2002,404,0.0,866.0,27.77,CreditCard
1543,2025-05-04,1062,2089,402,0.0,2067.6,23.31,PayPal
1544,2025-05-04,1044,2080,401,2.0,665.81,19.53,GiftCard
1545,2025-05-04,1024,2058,402,0.0,2000.25,3.77,GiftCard
1546,2025-05-04,1027,2014,404,1.0,443.34,,GiftCard
1547,2025-05-04,1016,2025,404,2.0,671.09,21.13,CreditCard
1548,2025-05-04,1188,2086,404,2.0,2861.12,2.61,PayPal
1549,2025-05-04,1030,2087,402,2.0,382.37,3.23,PayPal
1550,2025-05-04,1054,2097,401,1.0,2273.67,13.91,PayPal
1551,2025-05-04,1085,2008,401,2.0,106.54,6.71,CreditCard
1552,2025-05-04,1036,2096,404,1.0,1814.89,8.39,WireTransfer
1553,2025-05-04,1178,2047,402,3.0,1004.94,5.1,WireTransfer
1554,2025-05-04,1062,2074,401,1.0,1187.1,10.15,PayPal
1555,2025-05-04,1025,2080,404,1.0,3745.17,26.96,CreditCard
1556,2025-05-04,1004,2062,401,0.0,2477.44,13.43,CreditCard
1557,2025-05-04,1001,2022,401,2.0,536.94,14.16,GiftCard
1558,2025-05-04,1106,2088,404,1.0,1276.83,6.54,PayPal
1559,2025-05-04,1052,2018,403,3.0,2169.04,25.19,PayPal
1560,2025-05-04,1105,2030,402,0.0,339.94,12.17,PayPal
1561,2025-05-04,1152,2023,404,0.0,1879.08,24.28,CreditCard
1562,2025-05-04,1160,2038,403,3.0,0.0,13.46,PayPal
1563,2025-05-04,1001,2071,402,1.0,1660.93,28.59,GiftCard
1564,2025-05-04,1030,2067,401,2.0,465.52,26.8,PayPal
1565,2025-05-04,1194,2069,402,3.0,929.56,28.23,WireTransfer
